Model,Label,Value,Phase,Min,Max,Init,Gradient,Pr_type,Prior,Pr_SD,Pr_Like,LCI95,UCI95
23.sq.floatQ,Retain_L_asymptote_logit_Trawl_N(1)_BLK1delta_2011,0.00096283200000000005,4,-0.5,0.5,0,1.43629e-7,Normal,0,0.2,1.15881e-5,-0.390845,0.39277
23.sq.floatQ,Retain_L_infl_Trawl_S(2)_BLK2delta_2007,-1.09061,4,-10,10,0,1.18162e-6,Normal,0,5,0.0237888,-2.80584,0.624609
23.sq.floatQ,Retain_L_infl_Trawl_S(2)_BLK2delta_2011,-4.0994,4,-10,10,0,-5.74825e-7,Normal,0,5,0.336101,-5.12072,-3.07807
23.sq.floatQ,Retain_L_asymptote_logit_Trawl_S(2)_BLK2delta_2007,0.00115957,4,-0.5,0.5,0,1.41054e-8,Normal,0,0.2,1.68075e-5,-0.390611,0.39293
23.sq.floatQ,Retain_L_asymptote_logit_Trawl_S(2)_BLK2delta_2011,1.21163e-4,4,-0.5,0.5,0,2.5008000000000003e-07,Normal,0,0.2,1.83504e-7,-0.391853,0.392095
23.sq.floatQ,Retain_L_infl_Non-trawl_S(4)_BLK3delta_2007,-5.53232,4,-10,10,0,-3.57791e-7,Normal,0,5,0.612131,-8.53419,-2.53045
23.sq.floatQ,Retain_L_asymptote_logit_Non-trawl_S(4)_BLK3delta_2007,0.0499653,4,-0.5,0.5,0,2.33997e-7,Normal,0,0.2,0.0312067,-0.330898,0.430829
23.land.update,NatM_break_1_Fem_GP_1,0.0505,-3,0.01,0.15,0.0505,NA,Log_Norm,-3.129,0.5361,0.035684,0.0505,0.0505
23.land.update,NatM_break_2_Fem_GP_1,0,-3,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,L_at_Amin_Fem_GP_1,7,-2,3,10,7,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,L_at_Amax_Fem_GP_1,75,-2,55,95,75,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,VonBert_K_Fem_GP_1,0.018,-3,0.01,0.03,0.018,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,CV_young_Fem_GP_1,0.125,-3,0.05,0.25,0.125,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,CV_old_Fem_GP_1,0,-3,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Wtlen_1_Fem_GP_1,4.77065e-6,-3,0,100,4.77065e-6,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Wtlen_2_Fem_GP_1,3.26298,-3,0,100,3.26298,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Mat50%_Fem_GP_1,18.2,-3,0,100,18.2,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Mat_slope_Fem_GP_1,-2.3,-3,-3,100,-2.3,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Eggs/kg_inter_Fem_GP_1,1,-3,0,100,1,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Eggs/kg_slope_wt_Fem_GP_1,0,-3,0,100,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,NatM_break_1_Mal_GP_1,0,-3,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,NatM_break_2_Mal_GP_1,0,-3,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,L_at_Amin_Mal_GP_1,0,-3,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,L_at_Amax_Mal_GP_1,-0.10536,-2,-3,3,-0.10536,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,VonBert_K_Mal_GP_1,0,-3,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,CV_young_Mal_GP_1,0,-3,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,CV_old_Mal_GP_1,0,-3,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Wtlen_1_Mal_GP_1,4.77065e-6,-3,0,100,4.77065e-6,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Wtlen_2_Mal_GP_1,3.26298,-3,0,100,3.26298,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,RecrDist_GP_1,0,-4,0,0,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,RecrDist_Area_1,0,-4,0,0,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,RecrDist_month_3,0,-4,0,0,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,CohortGrowDev,1,-1,0.1,10,1,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,FracFemale_GP_1,0.5,-99,1e-8,1,0.5,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,SR_LN(R0),9.87623,4,7,13,10.3,-5.6353e-6,No_prior,NA,NA,NA,NA,NA
23.land.update,SR_BH_steep,0.6,-2,0.2,1,0.6,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,SR_sigmaR,0.5,-4,0,2,0.5,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,SR_regime,0,-4,-5,5,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,SR_autocorr,0,-1,-1,1,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_51,0.00621124,6,-5,5,0,6.20037e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_50,0.00634952,6,-5,5,0,2.04056e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_49,0.00648922,6,-5,5,0,-3.84562e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_48,0.00663162,6,-5,5,0,1.83277e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_47,0.00677415,6,-5,5,0,-2.08461e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_46,0.00692202,6,-5,5,0,2.77954e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_45,0.00706997,6,-5,5,0,-4.82982e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_44,0.00722174,6,-5,5,0,-1.51691e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_43,0.00737805,6,-5,5,0,1.63e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_42,0.0075364,6,-5,5,0,3.1105e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_41,0.00769796,6,-5,5,0,-1.34525e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_40,0.00786443,6,-5,5,0,8.87834e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_39,0.00803428,6,-5,5,0,1.50208e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_38,0.00820734,6,-5,5,0,-8.13175e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_37,0.00838535,6,-5,5,0,-7.78534e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_36,0.00856768,6,-5,5,0,1.0528e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_35,0.00875283,6,-5,5,0,3.26159e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_34,0.00894228,6,-5,5,0,-9.27618e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_33,0.00913552,6,-5,5,0,5.73192e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_32,0.00933234,6,-5,5,0,1.49702e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_31,0.0095268,6,-5,5,0,-4.81194e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_30,0.00972185,6,-5,5,0,-1.53143e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_29,0.00991779,6,-5,5,0,-1.53121e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_28,0.0101153,6,-5,5,0,3.24188e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_27,0.0103156,6,-5,5,0,-7.41735e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_26,0.0105159,6,-5,5,0,-4.25357e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_25,0.0107197,6,-5,5,0,6.46031e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_24,0.0109246,6,-5,5,0,-4.1259e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_23,0.0111304,6,-5,5,0,-1.77615e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_22,0.0113938,6,-5,5,0,-7.04032e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_21,0.0117604,6,-5,5,0,-1.5847e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_20,0.0120786,6,-5,5,0,4.73337e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_19,0.0125182,6,-5,5,0,-5.91684e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_18,0.0128432,6,-5,5,0,4.4216e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_17,0.0131461,6,-5,5,0,-1.63685e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_16,0.0134067,6,-5,5,0,-1.55036e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_15,0.0135918,6,-5,5,0,1.20833e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_14,0.0138128,6,-5,5,0,-1.1132e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_13,0.0141036,6,-5,5,0,1.84932e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_12,0.0143536,6,-5,5,0,-5.57326e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_11,0.0144992,6,-5,5,0,2.0254e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_10,0.0147738,6,-5,5,0,-7.34021e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_9,0.0148638,6,-5,5,0,4.85125e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_8,0.0149637,6,-5,5,0,-3.46516e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_7,0.0149251,6,-5,5,0,2.56045e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_6,0.0148138,6,-5,5,0,-1.52356e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_5,0.014417,6,-5,5,0,-8.40235e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_4,0.0139539,6,-5,5,0,-7.23044e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_3,0.0136362,6,-5,5,0,-9.91875e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_2,0.0130167,6,-5,5,0,-7.65436e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_InitAge_1,0.00192959,6,-5,5,0,-5.1354e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1901,0.0123967,6,-5,5,0,-8.68251e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1902,0.0120772,6,-5,5,0,3.9034e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1903,0.0114561,6,-5,5,0,-6.27909e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1904,0.0110463,6,-5,5,0,-5.22971e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1905,0.0104596,6,-5,5,0,5.82307e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1906,0.00966471,6,-5,5,0,5.51845e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1907,0.00869673,6,-5,5,0,-4.40486e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1908,0.00810493,6,-5,5,0,4.86094e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1909,0.00701124,6,-5,5,0,1.52159e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1910,0.00625689,6,-5,5,0,5.87861e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1911,0.00647665,6,-5,5,0,-9.65979e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1912,0.00679364,6,-5,5,0,8.63335e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1913,0.00693189,6,-5,5,0,-1.28997e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1914,0.0073877,6,-5,5,0,-1.19082e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1915,0.00757432,6,-5,5,0,1.40233e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1916,0.0078711,6,-5,5,0,-1.40922e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1917,0.00832473,6,-5,5,0,1.2953e-5,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1918,0.00896909,6,-5,5,0,4.99688e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1919,0.00984913,6,-5,5,0,-5.22527e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1920,0.0110161,6,-5,5,0,2.02534e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1921,0.0125278,6,-5,5,0,9.08788e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1922,0.0144522,6,-5,5,0,5.15313e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1923,0.016868,6,-5,5,0,-3.68437e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1924,0.0198658,6,-5,5,0,6.16598e-8,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1925,0.0235474,6,-5,5,0,1.26266e-8,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1926,0.0280289,6,-5,5,0,-2.61772e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1927,0.0334414,6,-5,5,0,3.17334e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1928,0.0399303,6,-5,5,0,-4.43439e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1929,0.0476593,6,-5,5,0,-9.77093e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1930,0.0568077,6,-5,5,0,2.38319e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1931,0.0675726,6,-5,5,0,-1.66907e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1932,0.0801686,6,-5,5,0,-3.27955e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1933,0.0948267,6,-5,5,0,1.34474e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1934,0.111791,6,-5,5,0,-1.23874e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1935,0.131315,6,-5,5,0,-4.47538e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1936,0.153657,6,-5,5,0,-1.67571e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1937,0.179062,6,-5,5,0,3.89872e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1938,0.207742,6,-5,5,0,5.67071e-8,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1939,0.239842,6,-5,5,0,1.17778e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1940,0.275377,6,-5,5,0,8.06086e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1941,0.314134,6,-5,5,0,-4.34471e-8,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1942,0.3555,6,-5,5,0,-6.06226e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1943,0.398201,6,-5,5,0,-5.59142e-8,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1944,0.43988,6,-5,5,0,-3.00124e-8,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1945,0.47661,6,-5,5,0,1.15526e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1946,0.502573,6,-5,5,0,-2.74119e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1947,0.510865,6,-5,5,0,-6.92635e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1948,0.496107,6,-5,5,0,4.99104e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1949,0.457458,6,-5,5,0,8.67876e-8,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1950,0.398831,6,-5,5,0,-1.00103e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1951,0.32621,6,-5,5,0,6.09922e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1952,0.245165,6,-5,5,0,2.82399e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1953,0.15994,6,-5,5,0,-6.65278e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1954,0.073511,6,-5,5,0,2.79306e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1955,-0.0120649,6,-5,5,0,-3.30933e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1956,-0.0952921,6,-5,5,0,1.32024e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1957,-0.174978,6,-5,5,0,-3.45247e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1958,-0.250028,6,-5,5,0,8.09003e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1959,-0.319219,6,-5,5,0,2.78232e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1960,-0.380995,6,-5,5,0,4.49059e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1961,-0.433234,6,-5,5,0,-1.59934e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1962,-0.473105,6,-5,5,0,-6.05876e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1963,-0.496875,6,-5,5,0,-2.09569e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1964,-0.500376,6,-5,5,0,-2.3145e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1965,-0.479958,6,-5,5,0,-2.20006e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1966,-0.433729,6,-5,5,0,-2.13012e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1967,-0.362726,6,-5,5,0,-2.09241e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1968,-0.272086,6,-5,5,0,3.12754e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1969,-0.171454,6,-5,5,0,-2.4778e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1970,-0.0783842,6,-5,5,0,-6.18919e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1971,-0.016749,6,-5,5,0,-3.80505e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1972,-6.93906e-4,6,-5,5,0,4.69575e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1973,-0.0237551,6,-5,5,0,-1.63997e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1974,-0.0755554,6,-5,5,0,-4.4662e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1975,-0.138028,6,-5,5,0,-3.56379e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1976,-0.183718,6,-5,5,0,-3.78212e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1977,-0.193173,6,-5,5,0,-2.54225e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1978,-0.168347,6,-5,5,0,-7.07064e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1979,-0.132444,6,-5,5,0,-9.70565e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1980,-0.0944572,6,-5,5,0,-9.69331e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1981,-0.0293685,6,-5,5,0,-3.82306e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1982,0.0455535,6,-5,5,0,1.33246e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1983,0.0875763,6,-5,5,0,3.64223e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1984,0.109212,6,-5,5,0,6.48605e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1985,0.129126,6,-5,5,0,8.98279e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1986,0.121399,6,-5,5,0,5.27238e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1987,0.0770377,6,-5,5,0,5.60185e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1988,0.0207821,6,-5,5,0,3.63727e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1989,-7.24666e-4,6,-5,5,0,9.53966e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1990,0.0278272,6,-5,5,0,2.48213e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1991,0.06713,6,-5,5,0,-2.07966e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1992,-0.0246556,6,-5,5,0,8.74364e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1993,-0.256512,6,-5,5,0,-7.2264e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1994,-0.423129,6,-5,5,0,-5.13083e-8,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1995,-0.437318,6,-5,5,0,-1.17249e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1996,-0.283161,6,-5,5,0,-4.36964e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1997,0.00420243,6,-5,5,0,8.85283e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1998,0.0605865,6,-5,5,0,-2.88653e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_1999,-0.0792581,6,-5,5,0,3.68656e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2000,-0.205049,6,-5,5,0,-6.10929e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2001,-0.302041,6,-5,5,0,-5.91034e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2002,-0.37181,6,-5,5,0,-9.09552e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2003,-0.284676,6,-5,5,0,1.00173e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2004,-0.124888,6,-5,5,0,1.60253e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2005,0.0898945,6,-5,5,0,8.61787e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2006,0.131959,6,-5,5,0,-1.30263e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2007,0.0790173,6,-5,5,0,1.93468e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2008,0.0307859,6,-5,5,0,-1.18398e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2009,0.0330518,6,-5,5,0,-6.7944e-7,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2010,-0.00158063,6,-5,5,0,-1.14874e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2011,-0.0345005,6,-5,5,0,-1.14961e-6,dev,NA,NA,NA,NA,NA
23.land.update,Main_RecrDev_2012,0.00192951,6,-5,5,0,-3.64298e-6,dev,NA,NA,NA,NA,NA
23.land.update,Late_RecrDev_2013,-6.76167e-8,5,-5,5,0,-2.12424e-6,dev,NA,NA,NA,NA,NA
23.land.update,Late_RecrDev_2014,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,Late_RecrDev_2015,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,Late_RecrDev_2016,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,Late_RecrDev_2017,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,Late_RecrDev_2018,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,Late_RecrDev_2019,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,Late_RecrDev_2020,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,Late_RecrDev_2021,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,Late_RecrDev_2022,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2023,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2024,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2025,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2026,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2027,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2028,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2029,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2030,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2031,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2032,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2033,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,ForeRecr_2034,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.land.update,LnQ_base_Triennial1(5),-1.66683,-1,-5,5,-2,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Q_extraSD_Triennial1(5),0.139965,4,0.01,0.5,0,-1.36242e-7,No_prior,NA,NA,NA,NA,NA
23.land.update,LnQ_base_Triennial2(6),-1.60245,-1,-5,5,-2,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,LnQ_base_AFSCslope(7),0.7432,-1,-5,5,0,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,LnQ_base_NWFSCslope(8),-0.693202,-1,-5,5,-1,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,LnQ_base_NWFSCcombo(9),-0.302002,-1,-5,5,-5,NA,No_prior,NA,NA,NA,NA,NA
23.land.update,Size_DblN_peak_Trawl_N(1),23.8761,1,10,60,30,-1.06357e-5,No_prior,NA,NA,NA,NA,NA
23.land.update,Size_DblN_top_logit_Trawl_N(1),-7,3,-7,7,0,-1.2397e-7,No_prior,NA,NA,NA,NA,NA
23.land.update,Size_DblN_ascend_se_Trawl_N(1),3.79989,3,-5,10,3,4.35474e-6,No_prior,NA,NA,NA,NA,NA
23.land.update,Size_DblN_descend_se_Trawl_N(1),6.78135,4,-5,10,5,-9.03302e-6,No_prior,NA,NA,NA,NA,NA
23.land.update,Size_DblN_start_logit_Trawl_N(1),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
